id,temperature,humidity,datetime,last_capture,paths
74_45,28.9,85.1,2020-02-18 00:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/74_45.jpg
74_60,28.9,85.1,2020-02-18 00:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/74_60.jpg
74_75,28.9,85.1,2020-02-18 00:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/74_75.jpg
75,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75.jpg
75_15,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75_15.jpg
75_30,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75_30.jpg
75_45,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75_45.jpg
75_60,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75_60.jpg
75_75,28.4,86.6,2020-02-18 06:00:06,2020-02-18 06:00:06,../../Color Samples Dataset/Green banana/75_75.jpg
0,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0.jpg
0_15,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0_15.jpg
0_30,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0_30.jpg
0_45,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0_45.jpg
0_60,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0_60.jpg
0_75,33.1,78.6,2020-02-18 12:00:07.061,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/0_75.jpg
1,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1.jpg
1_15,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1_15.jpg
1_30,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1_30.jpg
1_45,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1_45.jpg
1_60,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1_60.jpg
1_75,33.4,75,2020-02-18 14:00:06.207,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/1_75.jpg
2,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2.jpg
2_15,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2_15.jpg
2_30,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2_30.jpg
2_45,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2_45.jpg
2_60,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2_60.jpg
2_75,30.9,81.5,2020-02-18 18:00:06.250,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/2_75.jpg
3,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3.jpg
3_15,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3_15.jpg
3_30,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3_30.jpg
3_45,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3_45.jpg
3_60,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3_60.jpg
3_75,28.8,88.1,2020-02-19 06:00:06.297,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/3_75.jpg
4,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4.jpg
4_15,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4_15.jpg
4_30,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4_30.jpg
4_45,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4_45.jpg
4_60,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4_60.jpg
4_75,34.9,76.7,2020-02-19 12:00:06.371,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/4_75.jpg
5,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5.jpg
5_15,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5_15.jpg
5_30,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5_30.jpg
5_45,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5_45.jpg
5_60,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5_60.jpg
5_75,35.8,71.7,2020-02-19 14:00:06.325,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/5_75.jpg
6,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6.jpg
6_15,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6_15.jpg
6_30,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6_30.jpg
6_45,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6_45.jpg
6_60,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6_60.jpg
6_75,31.9,79.6,2020-02-19 18:00:08.007,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/6_75.jpg
7,29.5,86.3,2020-02-20 00:00:06.381,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7.jpg
7_15,29.5,86.3,2020-02-20 00:00:06.381,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7_15.jpg
7_30,29.5,86.3,2020-02-20 00:00:06.381,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7_30.jpg
7_45,29.5,86.3,2020-02-20 00:00:06.381,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7_45.jpg
7_60,29.5,86.3,2020-02-20 00:00:06.381,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7_60.jpg
7_75,29.5,86.3,2020-02-20 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/7_75.jpg
8,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8.jpg
8_15,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8_15.jpg
8_30,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8_30.jpg
8_45,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8_45.jpg
8_60,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8_60.jpg
8_75,28.9,87.3,2020-02-20 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/8_75.jpg
9,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9.jpg
9_15,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9_15.jpg
9_30,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9_30.jpg
9_45,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9_45.jpg
9_60,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9_60.jpg
9_75,32.9,77.8,2020-02-20 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/9_75.jpg
10,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10.jpg
10_15,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10_15.jpg
10_30,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10_30.jpg
10_45,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10_45.jpg
10_60,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10_60.jpg
10_75,32.8,73.7,2020-02-20 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/10_75.jpg
11,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11.jpg
11_15,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11_15.jpg
11_30,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11_30.jpg
11_45,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11_45.jpg
11_60,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11_60.jpg
11_75,29.4,83.6,2020-02-20 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/11_75.jpg
12,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12.jpg
12_15,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12_15.jpg
12_30,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12_30.jpg
12_45,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12_45.jpg
12_60,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12_60.jpg
12_75,33.5,76.6,2020-02-21 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/12_75.jpg
13,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13.jpg
13_15,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13_15.jpg
13_30,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13_30.jpg
13_45,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13_45.jpg
13_60,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13_60.jpg
13_75,35.2,68.2,2020-02-21 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/13_75.jpg
14,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14.jpg
14_15,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14_15.jpg
14_30,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14_30.jpg
14_45,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14_45.jpg
14_60,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14_60.jpg
14_75,30.1,74.5,2020-02-21 18:00:07,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/14_75.jpg
15,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15.jpg
15_15,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15_15.jpg
15_30,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15_30.jpg
15_45,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15_45.jpg
15_60,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15_60.jpg
15_75,28.6,83.6,2020-02-22 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/15_75.jpg
16,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16.jpg
16_15,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16_15.jpg
16_30,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16_30.jpg
16_45,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16_45.jpg
16_60,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16_60.jpg
16_75,27.9,84.9,2020-02-22 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/16_75.jpg
17,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17.jpg
17_15,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17_15.jpg
17_30,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17_30.jpg
17_45,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17_45.jpg
17_60,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17_60.jpg
17_75,32.9,74.2,2020-02-22 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/17_75.jpg
18,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18.jpg
18_15,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18_15.jpg
18_30,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18_30.jpg
18_45,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18_45.jpg
18_60,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18_60.jpg
18_75,35,67.3,2020-02-22 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/18_75.jpg
19,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19.jpg
19_15,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19_15.jpg
19_30,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19_30.jpg
19_45,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19_45.jpg
19_60,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19_60.jpg
19_75,31.2,71.6,2020-02-22 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/19_75.jpg
20,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20.jpg
20_15,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20_15.jpg
20_30,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20_30.jpg
20_45,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20_45.jpg
20_60,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20_60.jpg
20_75,28.7,78.4,2020-02-23 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/20_75.jpg
21,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21.jpg
21_15,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21_15.jpg
21_30,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21_30.jpg
21_45,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21_45.jpg
21_60,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21_60.jpg
21_75,28.4,78.7,2020-02-25 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/21_75.jpg
22,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22.jpg
22_15,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22_15.jpg
22_30,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22_30.jpg
22_45,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22_45.jpg
22_60,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22_60.jpg
22_75,27.4,80.6,2020-02-25 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/22_75.jpg
23,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23.jpg
23_15,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23_15.jpg
23_30,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23_30.jpg
23_45,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23_45.jpg
23_60,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23_60.jpg
23_75,34.3,66.1,2020-02-25 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/23_75.jpg
24,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24.jpg
24_15,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24_15.jpg
24_30,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24_30.jpg
24_45,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24_45.jpg
24_60,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24_60.jpg
24_75,35.3,60.9,2020-02-25 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/24_75.jpg
25,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25.jpg
25_15,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25_15.jpg
25_30,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25_30.jpg
25_45,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25_45.jpg
25_60,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25_60.jpg
25_75,31.5,67.4,2020-02-25 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/25_75.jpg
26,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26.jpg
26_15,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26_15.jpg
26_30,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26_30.jpg
26_45,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26_45.jpg
26_60,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26_60.jpg
26_75,29.4,76.7,2020-02-26 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/26_75.jpg
27,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27.jpg
27_15,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27_15.jpg
27_30,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27_30.jpg
27_45,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27_45.jpg
27_60,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27_60.jpg
27_75,28.1,80.7,2020-02-26 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/27_75.jpg
28,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28.jpg
28_15,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28_15.jpg
28_30,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28_30.jpg
28_45,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28_45.jpg
28_60,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28_60.jpg
28_75,33.8,69.9,2020-02-26 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/28_75.jpg
29,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29.jpg
29_15,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29_15.jpg
29_30,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29_30.jpg
29_45,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29_45.jpg
29_60,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29_60.jpg
29_75,33.5,70.4,2020-02-26 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/29_75.jpg
30,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30.jpg
30_15,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30_15.jpg
30_30,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30_30.jpg
30_45,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30_45.jpg
30_60,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30_60.jpg
30_75,30.3,85.3,2020-02-26 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/30_75.jpg
31,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31.jpg
31_15,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31_15.jpg
31_30,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31_30.jpg
31_45,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31_45.jpg
31_60,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31_60.jpg
31_75,28.5,90,2020-02-27 00:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/31_75.jpg
32,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32.jpg
32_15,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32_15.jpg
32_30,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32_30.jpg
32_45,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32_45.jpg
32_60,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32_60.jpg
32_75,27.4,90.5,2020-02-27 06:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/32_75.jpg
33,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33.jpg
33_15,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33_15.jpg
33_30,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33_30.jpg
33_45,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33_45.jpg
33_60,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33_60.jpg
33_75,32.1,73.2,2020-02-27 12:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/33_75.jpg
34,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34.jpg
34_15,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34_15.jpg
34_30,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34_30.jpg
34_45,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34_45.jpg
34_60,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34_60.jpg
34_75,34.9,66.9,2020-02-27 14:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/34_75.jpg
35,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35.jpg
35_15,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35_15.jpg
35_30,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35_30.jpg
35_45,31.9,67.9,2020-02-27 18:00:06,2020-03-06 06:00:06,../../Color Samples Dataset/Green segment/35_45.jpg
